일자,KRX_300 금융 종가,KRX_300 정보기술 종가,KRX_유틸리티 종가,KRX_정보기술 종가,KRX_미디어&엔터테인먼트 종가,KRX_필수소비재 종가,KRX_경기소비재 종가,KRX_운송 종가,KRX_보험 종가,KRX_기계장비 종가,KRX_증권 종가,KRX_건설 종가,KRX_방송통신 종가,KRX_철강 종가,KRX_에너지화학 종가,KRX_은행 종가,KRX_헬스케어 종가,KRX_반도체 종가,KRX_자동차 종가,KRX 300 필수소비재 종가,KRX_300 소재 종가,KRX_300 커뮤니케이션서비스 종가,KRX_300 헬스케어 종가,KRX_300 산업재 종가,KRX_300 자유소비재 종가,코스피_중형주 종가,코스피_대형주 종가,코스피_제조업 종가,코스피_서비스업 종가,코스피_보험 종가,코스피_증권 종가,코스피_금융업 종가,코스피_통신업 종가,코스피_운수창고업 종가,코스피_건설업 종가,코스피_전기가스업 종가,코스피_유통업 종가,코스피_운수장비 종가,코스피_의료정밀 종가,코스피_전기전자 종가,코스피_기계 종가,코스피_철강금속 종가,코스피_비금속광물 종가,코스피_의약품 종가,코스피_화학 종가,코스피_종이목재 종가,코스피_섬유의복 종가,코스피_음식료품 종가,코스피_200 헬스케어 종가,코스피_200 산업재 종가,코스피 200 경기소비재 종가,코스피_200 생활소비재 종가,코스피_200 금융 종가,코스피_200 정보기술 종가,코스피_200 에너지화학 종가,코스피_200 철강소재 종가,코스피_200 중공업 종가,코스피_200 건설 종가,코스피 200 커뮤니케이션서비스 종가,코스피200제외 코스피지수 종가,코스피 200 초대형제외 지수 종가,코스피_200 중소형주 종가,코스피 200 TOP 10 종가,코스피 200 비중상한 20% 종가,코스피_200 비중상한 25% 종가,코스피_200 비중상한 30% 종가,코스피_소형주 종가,kosdaq_기술성장 종가,kosdaq_중견기업부 종가,kosdaq_벤처기업 종가,kosdaq_우량기업 종가,kosdaq_소형주 종가,kosdaq_중형주 종가,kosdaq_대형주 종가,kosdaq_IT부품 종가,kosdaq_반도체 종가,kosdaq_정보기기 종가,kosdaq_통신장비 종가,kosdaq_컴퓨터서비스 종가,kosdaq_소프트웨어 종가,kosdaq_디지털컨텐츠 종가,kosdaq_인터넷 종가,kosdaq_방송서비스 종가,kosdaq_통신서비스 종가,kosdaq_기타제조 종가,kosdaq_운송장비부품 종가,kosdaq_의료정밀기기 종가,kosdaq_일반전기전자 종가,kosdaq_기계장비 종가,kosdaq_금속 종가,kosdaq_비금속 종가,kosdaq_제약 종가,kosdaq_화학 종가,kosdaq_출판매체복제 종가,kosdaq_종이목재 종가,kosdaq_섬유의류 종가,kosdaq_음식료담배 종가,kosdaq_IT_HW 종가,kosdaq_IT_SW 종가,kosdaq_통신방송서비스 종가,kosdaq_오락문화 종가,kosdaq_금융 종가,kosdaq_운송 종가,kosdaq_유통 종가,kosdaq_건설 종가,kosdaq_제조업 종가,kosdaq_IT 종가,kosdaq_기타서비스 종가,kosdaq_자유소비재 종가,kosdaq_필수소비재 종가,kosdaq_산업재 종가,kosdaq_소재 종가,kosdaq_커뮤니케이션서비스 종가,kosdaq_헬스케어 종가,kosdaq_정보기술 종가
2022-05-27,885.25,2496.68,981.68,1568.34,2584.55,1367.25,1239.73,1293.06,1398.89,588.49,694.74,632.63,872.07,1818.61,3392.47,785.08,3006.9,3498.27,1885.36,1337.8,1587.31,1964.26,2566.05,671.01,1481.88,3086.87,2589.42,6651.23,1467.83,14343.69,1922.94,407.82,440.04,2292.93,106.5,865.9,368.3,1995.8,2837.28,25168.22,1061.86,4949.72,2531.21,14861.56,5724.12,404.49,436.61,3926.07,1927.92,669.89,1577.33,939.08,711.57,3137.58,1738.05,943.78,288.03,279.06,2303.9,3534.23,258.34,1285.58,1280.27,336.18,344.54,347.41,2556.81,5135.93,1973.65,1808.52,1728.15,3227.8,810.76,1734.08,1306.55,1763.83,13.19,183.45,290.61,269.31,1434.67,15362.79,3727.73,850.3,1456.43,6961.7,1819.91,1336.26,610.27,2175.77,65042.71,8905.82,3159.44,3956.96,17957.23,134.71,11372.29,679.48,2149.42,1233.21,674.45,930.26,7327.4,457.22,97.08,2835.9,1182.18,2819.13,1060.46,765.88,373.4,2163.76,3114.32,2759.16,806.68
2022-05-26,872.56,2470.04,981.13,1553.92,2569.69,1355.6,1228.15,1259.89,1362.79,583.8,684.69,634.68,865.53,1817.87,3335.44,776.23,3002.19,3474.68,1870.02,1326.07,1573.86,1950.69,2559.41,662.58,1470.32,3057.97,2563.77,6591.7,1459.31,13989.3,1899.11,402.28,435.48,2231.93,106.14,864.34,363.96,1979.02,2813.72,24927.48,1052.06,4948.12,2563.18,14855.58,5623.12,401.72,430.83,3876.09,1925.06,659.96,1562.95,932.38,700.85,3096.69,1709.05,942.22,284.77,279.9,2287.56,3507.78,255.34,1272.29,1265.78,332.45,340.77,343.64,2537.75,5128.61,1969.41,1803.92,1721.92,3210.68,807.03,1734.02,1310.28,1761.08,13.11,183.19,287.95,269.76,1433.85,15266.0,3710.89,853.24,1466.92,7093.34,1802.96,1329.11,608.24,2159.76,64849.21,8881.44,3145.03,3889.94,17948.58,133.57,10929.5,679.45,2148.38,1230.55,668.03,925.64,7436.27,455.05,96.85,2823.06,1181.85,2815.7,1051.75,757.1,372.43,2149.65,3099.1,2754.27,808.96
2022-05-25,873.05,2517.14,961.07,1581.66,2577.62,1364.05,1230.42,1254.75,1373.56,580.18,683.71,632.37,861.25,1791.79,3291.39,774.76,2993.55,3539.09,1876.6,1335.05,1554.69,1952.06,2550.94,660.94,1473.64,3050.86,2570.5,6610.48,1459.72,14055.5,1898.36,402.71,431.88,2221.09,106.18,849.65,366.02,1966.08,2823.65,25172.0,1055.0,4893.14,2573.14,14764.37,5587.69,403.56,432.44,3896.65,1915.84,657.07,1568.23,934.01,701.07,3153.15,1688.9,931.54,281.09,278.54,2286.77,3511.23,255.96,1268.68,1272.51,333.61,342.04,344.98,2537.05,5120.67,1964.35,1806.23,1729.03,3205.99,806.42,1743.15,1326.02,1782.38,13.08,183.97,287.09,269.16,1436.64,15158.48,3662.93,851.02,1459.06,7082.65,1790.34,1344.52,612.36,2128.56,65329.37,8854.66,3151.01,3806.87,18031.95,133.33,11039.56,686.85,2147.52,1218.44,665.87,925.54,6907.77,452.18,95.75,2825.38,1189.31,2805.49,1042.29,771.5,371.45,2160.27,3121.88,2753.78,821.05
2022-05-24,867.61,2512.19,959.38,1577.26,2534.01,1357.86,1217.16,1253.86,1357.55,581.6,680.52,622.74,854.9,1777.0,3267.52,770.22,2919.3,3511.78,1875.87,1328.71,1545.84,1922.53,2484.42,656.28,1468.89,3030.19,2560.35,6599.23,1444.33,13926.57,1887.37,398.23,427.38,2222.42,105.01,846.33,362.62,1963.74,2818.11,25284.77,1047.28,4864.32,2509.6,14400.96,5561.82,399.18,434.03,3868.59,1870.82,655.57,1565.11,929.01,697.0,3141.87,1673.74,923.22,280.09,273.6,2258.9,3497.48,254.22,1259.4,1264.61,331.92,340.46,343.46,2526.0,5075.76,1955.65,1801.51,1707.02,3199.24,800.44,1717.27,1342.93,1769.76,13.06,182.39,283.59,267.46,1363.18,14981.12,3620.73,854.21,1458.21,6931.21,1779.74,1347.51,605.43,2126.52,64694.87,8741.86,3161.04,3789.17,18316.65,132.89,11046.57,686.9,2083.59,1210.08,661.73,923.83,6964.52,442.43,95.4,2807.87,1177.33,2772.94,1024.03,775.57,365.24,2175.45,3003.72,2686.23,821.88
2022-05-23,864.25,2597.3,987.71,1631.26,2608.65,1368.4,1233.07,1249.3,1368.09,589.58,683.75,627.13,863.04,1799.5,3346.49,764.28,2965.3,3655.51,1899.83,1338.6,1574.21,1973.36,2524.41,663.65,1489.4,3065.45,2603.01,6721.25,1480.56,14029.12,1895.19,400.92,431.49,2208.81,104.18,831.98,367.82,1992.89,2852.31,25841.53,1061.49,4925.95,2578.58,14580.29,5657.03,408.26,427.98,3932.9,1894.56,658.43,1585.02,930.27,694.0,3240.64,1718.35,933.45,283.76,275.51,2318.77,3539.62,258.54,1278.95,1294.5,337.85,346.61,349.71,2564.28,5167.67,1994.64,1835.69,1748.21,3254.65,816.23,1763.25,1377.98,1824.56,13.25,187.42,289.44,272.03,1386.77,15320.75,3693.72,866.76,1512.9,7065.34,1812.79,1385.29,613.66,2160.08,65785.67,8923.59,3223.09,3870.32,18503.6,136.81,11261.91,706.45,2120.4,1232.43,669.46,935.3,6979.65,449.77,97.54,2864.65,1206.26,2840.55,1049.05,771.47,372.13,2238.93,3068.04,2753.91,853.55
2022-05-20,859.37,2579.72,1009.21,1619.73,2597.5,1354.16,1240.02,1246.22,1359.76,588.06,678.43,634.7,858.0,1794.0,3364.83,760.92,2916.62,3633.69,1897.0,1324.36,1576.93,1966.91,2479.71,662.45,1489.25,3054.13,2594.06,6700.51,1476.54,13937.06,1885.55,399.52,431.49,2185.2,104.51,839.04,366.43,1983.35,2855.17,25774.33,1067.32,4921.39,2609.45,14304.16,5661.91,410.74,433.39,3936.32,1854.73,650.3,1581.07,922.78,690.14,3219.49,1730.05,929.45,284.99,278.49,2311.46,3542.62,257.29,1272.38,1287.2,336.66,345.51,348.66,2575.95,5118.84,1995.51,1821.72,1740.51,3255.88,813.43,1748.92,1368.86,1815.09,13.41,187.31,288.24,272.46,1357.92,15401.44,3707.3,861.01,1530.63,7268.03,1781.11,1382.81,607.39,2165.7,66342.44,8751.7,3223.37,3864.49,18378.78,139.11,11376.45,703.02,2099.81,1233.06,677.9,938.75,7012.97,445.75,98.96,2850.77,1198.77,2835.1,1061.04,778.95,367.01,2225.76,3061.0,2711.64,847.79
2022-05-19,842.47,2542.31,1006.08,1597.72,2521.42,1344.01,1222.03,1231.78,1357.25,571.02,662.6,623.92,852.66,1759.39,3256.56,742.85,2839.02,3612.98,1854.61,1314.38,1523.07,1920.37,2407.35,651.55,1457.14,3016.89,2544.06,6576.29,1447.33,13847.98,1849.13,391.84,430.39,2155.52,102.97,832.38,364.58,1940.71,2823.84,25390.77,1035.53,4825.31,2528.17,14057.92,5487.87,407.74,427.55,3892.02,1818.43,638.2,1549.05,914.61,675.82,3164.26,1676.02,910.92,278.35,273.66,2260.17,3518.67,251.77,1250.44,1255.64,330.44,339.38,342.62,2554.44,4950.32,1958.51,1800.7,1709.11,3230.58,801.86,1699.46,1356.3,1805.86,13.28,185.09,289.83,266.87,1298.65,15265.07,3621.01,855.06,1467.83,7174.17,1766.35,1343.69,598.15,2102.03,65577.97,8565.83,3193.85,3799.19,18419.92,138.68,11184.42,697.81,2037.15,1210.51,652.45,928.75,6944.05,435.1,97.11,2800.3,1180.72,2763.1,1043.41,779.54,354.17,2184.71,2954.16,2591.78,838.96
2022-05-18,861.9,2568.44,1011.33,1612.7,2560.68,1361.58,1267.28,1261.4,1381.52,574.36,674.84,629.45,862.57,1785.46,3288.27,762.69,2882.77,3650.31,1902.48,1331.26,1532.12,1949.17,2444.35,660.39,1503.25,3067.09,2575.46,6650.67,1470.96,14100.23,1869.35,398.86,433.82,2200.17,105.4,832.65,370.05,1986.06,2836.62,25631.16,1044.34,4879.55,2487.01,14158.54,5562.66,421.13,445.36,3956.09,1842.1,644.83,1592.69,924.25,691.68,3223.09,1694.13,927.44,282.26,276.85,2290.55,3562.58,256.14,1270.34,1277.26,335.58,344.5,347.71,2590.01,5035.63,1969.15,1816.02,1725.76,3264.58,808.46,1714.11,1315.87,1811.4,13.48,186.68,292.18,271.2,1321.97,15623.79,3674.27,860.93,1480.57,7354.79,1783.13,1347.7,597.36,2126.63,65772.06,8714.09,3216.81,3886.51,18205.05,140.49,11375.17,692.14,2071.7,1225.39,670.62,947.89,7258.95,444.22,96.67,2828.72,1181.47,2816.65,1073.98,800.48,355.52,2175.57,3014.93,2658.07,830.5
2022-05-17,866.73,2538.63,1017.79,1594.12,2536.47,1368.38,1243.35,1253.26,1372.43,580.68,674.67,638.38,867.53,1794.82,3279.19,771.96,2854.68,3627.03,1907.71,1337.53,1524.6,1944.37,2415.52,666.39,1493.78,3077.03,2566.81,6620.52,1466.52,14028.34,1870.83,400.71,441.05,2185.3,107.27,841.63,372.96,1997.6,2824.64,25436.14,1069.01,4891.97,2493.99,13923.63,5562.35,422.0,428.37,3936.83,1827.56,645.85,1593.6,930.24,696.21,3194.29,1691.82,931.74,288.46,282.63,2282.69,3551.82,256.08,1276.65,1267.88,334.99,343.77,346.9,2600.72,4950.89,1940.51,1808.26,1722.59,3248.67,808.52,1693.12,1293.51,1813.18,13.47,186.93,292.02,268.28,1329.66,15627.3,3653.59,842.9,1434.81,6935.99,1799.08,1339.64,593.95,2144.78,66411.93,8713.78,3188.16,3867.51,18321.18,141.12,11276.56,688.37,2068.57,1212.73,669.84,954.14,6979.78,440.25,98.28,2809.94,1176.29,2759.29,1040.48,798.83,353.88,2179.56,3018.57,2622.76,823.38
2022-05-16,865.55,2499.53,1014.08,1570.14,2513.74,1385.79,1237.49,1251.99,1369.65,575.99,668.9,633.57,867.15,1779.64,3205.78,771.1,2826.07,3585.24,1897.44,1353.99,1496.07,1927.5,2389.98,662.28,1487.59,3061.29,2540.84,6547.64,1459.85,13972.98,1852.14,397.75,438.42,2195.11,106.95,833.9,370.76,2001.41,2769.1,24995.08,1064.98,4830.91,2483.83,13899.59,5510.89,421.56,431.44,3999.49,1821.08,642.7,1587.18,938.58,695.82,3149.86,1660.26,923.27,289.09,280.33,2269.41,3540.47,254.38,1261.93,1258.77,331.88,340.35,343.32,2591.86,4900.27,1918.44,1789.05,1700.98,3232.21,802.64,1661.62,1265.14,1794.56,13.37,188.03,291.62,267.15,1306.48,15661.34,3642.65,837.49,1438.07,6807.3,1788.04,1304.57,584.28,2134.07,66019.81,8599.39,3118.02,3822.74,18311.2,144.74,11554.49,679.72,2047.52,1207.84,659.87,954.39,6956.69,437.08,97.61,2773.33,1162.82,2739.38,1031.24,806.99,349.06,2101.08,2935.69,2582.94,812.31
2022-05-13,862.51,2513.43,1018.61,1578.93,2533.22,1383.0,1227.59,1261.38,1362.78,574.17,670.69,639.22,878.49,1775.88,3220.5,767.16,2844.82,3610.56,1913.32,1352.4,1499.22,1948.41,2407.76,664.59,1492.25,3054.17,2552.47,6572.22,1464.07,13933.27,1859.91,396.86,450.38,2219.01,107.53,833.72,367.96,2015.18,2800.9,25100.05,1059.87,4811.09,2506.77,14075.62,5524.62,416.74,418.77,3945.06,1832.49,645.92,1597.06,937.92,693.57,3169.67,1666.88,923.75,287.81,283.22,2300.99,3512.88,255.69,1259.96,1272.09,333.45,341.92,344.88,2568.86,4878.36,1893.18,1779.52,1702.61,3197.24,801.54,1661.54,1254.39,1808.36,13.3,188.66,291.4,266.97,1311.22,15607.68,3605.91,833.92,1446.24,6648.01,1786.28,1299.02,581.54,2112.81,65981.84,8586.69,3108.45,3808.11,18213.19,142.39,10906.92,680.56,2050.11,1197.79,653.35,951.46,6894.84,436.41,96.72,2752.62,1163.82,2734.04,1020.24,803.12,350.51,2109.29,2934.52,2589.26,813.96
2022-05-12,844.78,2435.99,1016.48,1529.95,2498.79,1368.52,1180.55,1241.72,1351.25,558.51,656.11,621.38,862.02,1770.6,3118.47,748.96,2836.8,3501.66,1869.79,1338.87,1459.52,1921.01,2405.6,648.06,1451.83,2995.9,2497.36,6426.93,1439.38,13727.92,1829.86,389.03,443.56,2185.81,105.19,821.75,360.79,1972.18,2786.34,24422.41,1025.49,4748.38,2460.25,14135.45,5380.7,418.68,412.57,3896.42,1827.79,633.6,1563.1,928.39,678.5,3073.16,1616.96,923.48,278.74,274.9,2272.85,3460.37,250.33,1234.77,1253.79,326.23,334.47,337.33,2536.14,4760.49,1826.36,1741.58,1671.38,3150.73,784.55,1610.56,1208.25,1757.23,13.11,184.93,282.61,263.5,1284.85,15296.18,3576.38,822.56,1417.82,6064.22,1761.08,1280.94,568.07,2070.89,65127.77,8369.67,3044.71,3772.41,17771.28,139.56,10868.1,660.17,2013.49,1186.0,637.78,938.41,6783.42,441.78,95.33,2685.64,1134.44,2646.57,956.45,772.42,340.69,2064.51,2859.54,2527.55,785.3
2022-05-11,840.89,2501.1,980.57,1572.44,2617.61,1408.25,1195.38,1246.99,1335.69,573.21,668.86,634.45,862.0,1779.16,3204.48,745.17,2928.76,3602.83,1879.37,1378.95,1497.7,1988.62,2483.63,656.68,1465.61,3043.56,2537.69,6541.26,1490.13,13606.78,1861.57,391.96,438.85,2178.19,108.23,815.43,362.52,1988.76,2785.35,24796.04,1066.06,4776.77,2499.6,14433.03,5574.54,424.93,421.05,3939.14,1872.05,634.63,1575.62,952.05,674.87,3142.52,1655.64,928.13,284.93,280.3,2338.9,3534.93,254.8,1256.03,1286.53,331.68,339.96,342.82,2597.3,4979.8,1893.74,1806.01,1740.88,3256.01,809.75,1689.14,1256.93,1819.09,13.55,192.07,294.22,273.83,1379.13,15946.54,3945.42,849.1,1453.29,5988.73,1792.83,1350.08,589.6,2141.02,66742.55,8720.79,3166.31,3961.87,18008.82,143.27,11296.06,684.8,2126.5,1282.91,668.9,977.29,6824.51,459.18,99.38,2780.24,1185.74,2721.97,986.49,796.75,358.68,2157.89,3058.87,2651.04,820.05
2022-05-10,859.21,2499.54,985.07,1567.44,2588.06,1403.53,1186.5,1216.81,1382.33,578.16,681.92,645.83,871.51,1801.23,3184.89,759.99,2885.92,3530.33,1860.11,1374.83,1491.75,1971.21,2450.11,659.23,1451.96,3051.61,2541.36,6547.39,1477.23,13961.01,1904.37,398.49,441.63,2123.25,109.67,827.63,361.59,1984.17,2746.62,24841.05,1083.54,4830.91,2538.79,14442.6,5536.31,416.86,418.19,3936.03,1868.93,632.24,1557.44,953.81,688.67,3160.09,1650.69,940.53,289.32,286.26,2318.53,3546.29,255.05,1269.25,1275.68,331.94,340.21,343.05,2603.72,4899.48,1869.24,1795.79,1719.49,3245.36,802.23,1654.12,1245.5,1780.43,13.46,189.53,292.73,273.39,1372.75,16023.82,3943.18,844.05,1442.52,5845.5,1772.25,1347.86,585.69,2150.06,65805.64,8521.04,3126.88,3984.07,17282.36,141.29,11241.07,673.99,2120.22,1280.18,669.54,978.28,6382.98,451.72,100.19,2746.08,1172.73,2669.97,972.65,779.05,354.55,2106.63,3045.26,2556.13,797.38
2022-05-09,876.44,2483.42,982.51,1557.77,2605.89,1395.57,1192.31,1230.19,1406.63,583.61,692.0,653.57,863.0,1824.32,3222.47,777.94,2920.62,3482.96,1857.92,1366.31,1506.16,1975.61,2480.25,667.13,1453.7,3068.49,2554.85,6568.29,1488.2,14192.78,1916.82,404.66,435.28,2153.95,110.93,829.88,363.46,1985.92,2733.24,24857.65,1096.13,4898.62,2553.78,14553.9,5583.24,418.12,417.7,3907.51,1885.4,639.63,1554.25,949.2,702.75,3147.03,1671.02,952.63,293.15,289.79,2322.8,3570.4,256.23,1276.62,1273.98,333.58,341.91,344.79,2624.93,5000.23,1882.92,1802.53,1723.41,3264.44,805.11,1664.53,1246.28,1766.95,13.52,189.6,289.55,278.34,1380.3,16004.02,4002.92,845.03,1431.33,5890.68,1778.21,1354.55,590.35,2169.04,66262.63,8641.74,3121.75,4048.39,17317.1,140.37,11153.37,671.62,2139.68,1294.42,675.57,995.86,6360.85,454.6,100.54,2763.23,1174.28,2707.9,982.66,781.14,357.04,2100.79,3050.05,2603.31,794.9
2022-05-06,881.69,2530.38,993.63,1588.81,2632.12,1414.81,1215.39,1249.51,1437.21,592.02,702.86,668.76,871.84,1860.9,3287.2,777.04,2978.02,3554.88,1890.89,1384.34,1546.87,1984.78,2523.82,677.82,1475.69,3139.42,2581.53,6658.65,1499.41,14491.93,1951.78,409.91,432.57,2186.21,114.11,836.6,368.87,2011.3,2740.42,25151.34,1113.45,4995.44,2621.88,14650.5,5706.22,432.91,430.56,3972.51,1906.61,648.1,1575.82,961.64,706.04,3203.19,1707.29,970.67,296.19,295.81,2325.59,3667.18,259.34,1309.05,1288.85,337.21,345.52,348.37,2692.27,5193.58,1934.27,1846.83,1769.32,3348.53,827.03,1710.38,1283.44,1816.16,13.87,189.91,297.2,288.81,1418.76,16340.97,4057.2,849.1,1442.54,6030.75,1838.91,1387.28,607.07,2236.54,68388.53,8866.87,3226.88,4152.86,18209.85,142.89,11310.05,688.74,2206.68,1308.75,705.27,1013.58,6438.99,464.21,102.76,2839.27,1205.78,2778.15,1008.48,788.47,365.91,2173.22,3149.3,2674.44,813.42
2022-05-04,887.59,2576.12,994.05,1616.38,2713.67,1433.11,1227.42,1236.77,1441.09,591.73,711.19,673.65,880.31,1886.07,3298.16,782.67,3036.39,3631.69,1908.71,1402.37,1562.84,2041.03,2573.09,678.68,1487.94,3155.49,2617.78,6737.25,1535.33,14522.79,1969.34,415.28,434.17,2162.68,115.35,838.62,374.11,2019.79,2775.4,25506.93,1117.61,5075.72,2657.62,14949.24,5727.65,427.08,440.86,4014.48,1945.15,641.82,1591.04,972.66,711.08,3251.94,1711.3,981.7,296.87,297.47,2384.83,3698.38,262.19,1311.19,1306.23,341.62,350.22,353.21,2712.1,5303.09,1966.61,1871.83,1803.89,3382.76,840.17,1753.54,1307.62,1844.64,14.06,191.97,300.38,291.31,1479.59,16596.48,4085.62,859.57,1453.54,6053.97,1878.65,1424.14,617.91,2255.51,69123.19,9123.15,3263.98,4220.19,18571.27,144.15,11663.76,699.9,2263.87,1319.89,716.16,1017.39,6458.39,470.06,104.13,2896.95,1228.88,2806.61,1017.66,787.84,373.7,2202.79,3260.78,2743.95,834.22
2022-05-03,876.35,2591.19,968.95,1625.43,2731.12,1449.39,1233.49,1238.43,1427.44,592.55,713.99,671.27,880.04,1899.73,3267.49,770.42,3089.1,3668.14,1906.31,1418.57,1554.09,2047.61,2619.56,677.07,1489.04,3169.54,2618.23,6756.13,1537.6,14383.47,1979.96,413.34,432.29,2162.52,114.97,813.29,375.64,2024.17,2778.19,25522.07,1117.29,5078.32,2682.99,15228.37,5727.17,432.68,449.89,4062.8,1979.74,640.8,1589.52,975.49,701.46,3267.33,1700.58,989.05,298.56,295.91,2392.44,3724.98,262.27,1313.17,1312.7,341.28,349.76,352.68,2729.74,5374.68,1979.87,1889.41,1818.17,3414.85,848.06,1764.96,1297.29,1862.98,14.14,192.07,302.32,293.43,1496.54,16680.4,4089.5,873.73,1464.36,6098.05,1914.76,1409.67,620.72,2270.85,69221.02,9267.6,3281.58,4271.32,18724.7,145.51,12100.79,701.65,2284.72,1326.97,723.35,1023.77,6479.57,477.79,104.33,2922.44,1234.89,2847.4,1028.05,800.84,371.19,2177.06,3283.78,2795.48,837.74
2022-05-02,877.18,2574.47,972.86,1612.36,2704.03,1476.62,1246.81,1249.61,1435.93,590.43,717.18,675.56,875.76,1923.9,3268.31,768.67,3107.79,3615.47,1927.35,1445.96,1564.4,2030.25,2636.0,679.87,1507.19,3179.39,2625.59,6774.8,1533.1,14487.65,2000.46,414.76,430.45,2177.81,116.25,822.24,378.12,2048.08,2769.19,25462.51,1101.63,5134.75,2696.54,15324.64,5790.92,433.73,451.06,4144.57,1998.87,643.45,1609.62,994.5,701.95,3259.25,1711.27,1004.06,299.62,297.78,2372.16,3723.52,263.32,1318.3,1316.14,342.15,350.53,353.38,2724.89,5389.43,1968.02,1882.13,1801.46,3398.24,845.47,1747.43,1278.29,1828.44,14.12,191.04,301.83,292.89,1498.13,16430.59,4105.66,869.41,1460.93,6062.56,1910.66,1379.22,608.92,2260.87,67762.57,9266.54,3285.28,4256.41,18715.53,145.64,12246.97,690.91,2282.3,1328.83,711.61,1021.21,6443.9,479.19,104.27,2904.14,1222.83,2858.35,1036.47,799.47,366.4,2149.81,3255.89,2808.07,821.0
2022-04-29,883.16,2593.49,978.63,1622.44,2734.25,1474.22,1251.76,1243.63,1455.75,592.69,717.5,676.54,879.83,1911.46,3257.33,773.44,3136.71,3663.27,1918.76,1443.1,1555.74,2055.62,2662.46,675.89,1504.15,3181.97,2635.31,6785.91,1547.06,14658.52,1994.07,417.49,432.31,2164.55,116.09,836.51,375.98,2036.16,2711.91,25609.41,1103.72,5094.03,2711.82,15407.75,5768.16,431.78,448.55,4074.08,2010.97,638.03,1604.4,996.42,706.82,3278.58,1705.5,997.71,301.43,297.95,2399.82,3711.88,264.27,1319.62,1323.28,343.23,351.6,354.44,2709.81,5436.69,1963.85,1889.58,1810.49,3381.91,849.68,1761.46,1277.97,1840.28,14.04,191.15,304.53,291.95,1512.38,16300.86,4141.6,862.88,1458.21,6069.92,1909.79,1360.76,611.9,2257.87,68217.94,9346.52,3300.69,4253.9,18765.28,144.35,12013.6,693.1,2290.51,1334.28,720.37,1026.05,6499.28,484.47,103.55,2905.58,1226.94,2881.19,1047.17,801.4,368.69,2160.59,3292.99,2857.67,827.68
2022-04-28,889.31,2535.29,975.4,1587.37,2706.13,1472.31,1247.33,1228.6,1455.67,593.97,712.32,679.68,873.64,1919.88,3236.11,782.99,3096.45,3609.38,1929.89,1440.58,1537.16,2033.93,2629.85,676.26,1511.61,3162.58,2606.16,6693.18,1529.88,14664.93,1978.33,418.89,428.37,2145.28,116.58,828.14,375.02,2055.61,2678.19,24944.85,1113.84,5117.84,2681.38,15376.49,5726.4,430.48,435.13,4119.24,2002.32,635.61,1610.28,993.06,711.95,3220.2,1699.33,997.83,306.25,299.8,2371.02,3684.73,263.23,1313.24,1305.91,339.43,347.09,349.53,2689.2,5322.4,1940.03,1868.1,1784.21,3347.75,838.77,1729.04,1252.21,1820.25,13.7,188.75,299.54,291.85,1500.66,15988.22,4091.4,858.29,1449.58,5961.15,1890.95,1320.49,600.98,2246.4,67237.24,9149.62,3261.78,4256.06,18591.06,142.29,12118.19,682.87,2277.15,1320.45,714.21,1016.32,6424.8,478.58,102.47,2859.12,1212.78,2825.07,1030.18,801.29,357.7,2094.98,3291.79,2779.73,814.67
2022-04-27,872.79,2532.73,964.74,1587.44,2709.74,1442.33,1236.42,1208.7,1436.18,589.16,706.17,657.48,871.68,1879.92,3176.06,767.56,3058.94,3640.88,1907.85,1409.58,1494.38,2032.6,2591.94,659.19,1495.77,3144.84,2575.03,6641.18,1518.2,14423.68,1966.01,412.45,427.42,2097.77,111.6,778.94,365.39,2037.17,2684.17,24980.06,1097.03,4983.72,2666.86,15085.07,5554.36,434.9,434.62,4133.2,1971.31,621.97,1592.23,962.94,698.02,3204.94,1659.28,985.01,301.69,288.55,2361.92,3683.68,258.79,1300.3,1283.96,335.06,342.97,345.58,2679.27,5363.64,1951.51,1877.19,1789.58,3359.45,844.37,1735.39,1268.72,1841.4,13.79,189.86,301.58,292.7,1537.94,16222.63,4009.35,856.43,1447.06,5983.94,1905.2,1321.16,603.65,2237.45,67556.83,9148.03,3243.23,4386.0,18673.46,144.33,12088.0,690.69,2310.44,1300.11,719.51,1018.78,6480.02,474.55,100.75,2863.29,1226.66,2827.89,1021.44,805.82,357.47,2111.24,3363.76,2764.4,824.41
